currency,date,value
dkk,2013-12-17,7.4607
dkk,2013-12-18,7.4606
dkk,2013-12-19,7.46
dkk,2013-12-20,7.4607
dkk,2013-12-23,7.4612
dkk,2013-12-24,7.4605
dkk,2013-12-27,7.4599
dkk,2013-12-30,7.4603
dkk,2013-12-31,7.4593
dkk,2014-01-02,7.4584
dkk,2014-01-03,7.4586
dkk,2014-01-06,7.4595
dkk,2014-01-07,7.46
dkk,2014-01-08,7.4605
dkk,2014-01-09,7.4609
dkk,2014-01-10,7.4621
dkk,2014-01-13,7.462
dkk,2014-01-14,7.462
dkk,2014-01-15,7.462
dkk,2014-01-16,7.462
dkk,2014-01-17,7.4622
dkk,2014-01-20,7.4623
dkk,2014-01-21,7.4621
dkk,2014-01-22,7.4622
dkk,2014-01-23,7.4622
dkk,2014-01-24,7.4621
dkk,2014-01-27,7.462
dkk,2014-01-28,7.4616
dkk,2014-01-29,7.4625
dkk,2014-01-30,7.4622
dkk,2014-01-31,7.4619
dkk,2014-02-03,7.4621
dkk,2014-02-04,7.4623
dkk,2014-02-05,7.4624
dkk,2014-02-06,7.462
dkk,2014-02-07,7.4623
dkk,2014-02-10,7.4623
dkk,2014-02-11,7.4622
dkk,2014-02-12,7.4621
dkk,2014-02-13,7.4619
dkk,2014-02-14,7.462
dkk,2014-02-17,7.462
dkk,2014-02-18,7.4619
dkk,2014-02-19,7.4622
dkk,2014-02-20,7.4625
dkk,2014-02-21,7.4625
dkk,2014-02-24,7.4624
dkk,2014-02-25,7.4624
dkk,2014-02-26,7.4623
dkk,2014-02-27,7.4625
dkk,2014-02-28,7.4625
dkk,2014-03-03,7.4626
dkk,2014-03-04,7.4627
dkk,2014-03-05,7.4626
dkk,2014-03-06,7.4627
dkk,2014-03-07,7.463
dkk,2014-03-10,7.4627
dkk,2014-03-11,7.4626
dkk,2014-03-12,7.4628
dkk,2014-03-13,7.4635
dkk,2014-03-14,7.4633
dkk,2014-03-17,7.4633
dkk,2014-03-18,7.4639
dkk,2014-03-19,7.4641
dkk,2014-03-20,7.4643
dkk,2014-03-21,7.4646
dkk,2014-03-24,7.4647
dkk,2014-03-25,7.4647
dkk,2014-03-26,7.4651
dkk,2014-03-27,7.4659
dkk,2014-03-28,7.4657
dkk,2014-03-31,7.4659
dkk,2014-04-01,7.4655
dkk,2014-04-02,7.4651
dkk,2014-04-03,7.4648
dkk,2014-04-04,7.4653
dkk,2014-04-07,7.4658
dkk,2014-04-08,7.4659
dkk,2014-04-09,7.466
dkk,2014-04-10,7.4662
dkk,2014-04-11,7.4662
dkk,2014-04-14,7.4664
dkk,2014-04-15,7.4662
dkk,2014-04-16,7.4664
dkk,2014-04-17,7.4664
dkk,2014-04-22,7.4663
dkk,2014-04-23,7.4665
dkk,2014-04-24,7.4665
dkk,2014-04-25,7.4641
dkk,2014-04-28,7.4647
dkk,2014-04-29,7.4646
dkk,2014-04-30,7.4639
dkk,2014-05-02,7.4641
dkk,2014-05-05,7.4639
dkk,2014-05-06,7.4641
dkk,2014-05-07,7.4641
dkk,2014-05-08,7.4638
dkk,2014-05-09,7.464
dkk,2014-05-12,7.4642
dkk,2014-05-13,7.4639
dkk,2014-05-14,7.4646
dkk,2014-05-15,7.4644
dkk,2014-05-16,7.4646
dkk,2014-05-19,7.4645
dkk,2014-05-20,7.4646
dkk,2014-05-21,7.4649
dkk,2014-05-22,7.4648
dkk,2014-05-23,7.4641
dkk,2014-05-26,7.4637
dkk,2014-05-27,7.4634
dkk,2014-05-28,7.4631
dkk,2014-05-29,7.4639
dkk,2014-05-30,7.4639
dkk,2014-06-02,7.464
dkk,2014-06-03,7.4638
dkk,2014-06-04,7.4635
dkk,2014-06-05,7.4626
dkk,2014-06-06,7.4621
dkk,2014-06-09,7.4619
dkk,2014-06-10,7.4611
dkk,2014-06-11,7.4615
dkk,2014-06-12,7.4602
dkk,2014-06-13,7.4588
dkk,2014-06-16,7.4571
dkk,2014-06-17,7.4563
dkk,2014-06-18,7.4563
dkk,2014-06-19,7.4564
dkk,2014-06-20,7.4561
dkk,2014-06-23,7.4549
dkk,2014-06-24,7.4548
dkk,2014-06-25,7.455
dkk,2014-06-26,7.4559
dkk,2014-06-27,7.4571
dkk,2014-06-30,7.4557
dkk,2014-07-01,7.4557
dkk,2014-07-02,7.4563
dkk,2014-07-03,7.4569
dkk,2014-07-04,7.4566
dkk,2014-07-07,7.4562
dkk,2014-07-08,7.4556
dkk,2014-07-09,7.4552
dkk,2014-07-10,7.4553
dkk,2014-07-11,7.4557
dkk,2014-07-14,7.4568
dkk,2014-07-15,7.4567
dkk,2014-07-16,7.4566
dkk,2014-07-17,7.4569
dkk,2014-07-18,7.457
dkk,2014-07-21,7.4567
dkk,2014-07-22,7.4567
dkk,2014-07-23,7.4569
dkk,2014-07-24,7.4573
dkk,2014-07-25,7.4568
dkk,2014-07-28,7.4565
dkk,2014-07-29,7.4568
dkk,2014-07-30,7.4567
dkk,2014-07-31,7.4564
dkk,2014-08-01,7.4557
dkk,2014-08-04,7.4556
dkk,2014-08-05,7.4557
dkk,2014-08-06,7.4557
dkk,2014-08-07,7.4556
dkk,2014-08-08,7.455
dkk,2014-08-11,7.4556
dkk,2014-08-12,7.4555
dkk,2014-08-13,7.4556
dkk,2014-08-14,7.4554
dkk,2014-08-15,7.4556
dkk,2014-08-18,7.4555
dkk,2014-08-19,7.4561
dkk,2014-08-20,7.456
dkk,2014-08-21,7.4556
dkk,2014-08-22,7.4553
dkk,2014-08-25,7.4552
dkk,2014-08-26,7.4547
dkk,2014-08-27,7.4539
dkk,2014-08-28,7.4519
dkk,2014-08-29,7.452
dkk,2014-09-01,7.4494
dkk,2014-09-02,7.4477
dkk,2014-09-03,7.4476
dkk,2014-09-04,7.447
dkk,2014-09-05,7.4455
dkk,2014-09-08,7.4456
dkk,2014-09-09,7.445
dkk,2014-09-10,7.4441
dkk,2014-09-11,7.4435
dkk,2014-09-12,7.4437
dkk,2014-09-15,7.4442
dkk,2014-09-16,7.4448
dkk,2014-09-17,7.4458
dkk,2014-09-18,7.4451
dkk,2014-09-19,7.4444
dkk,2014-09-22,7.4437
dkk,2014-09-23,7.4438
dkk,2014-09-24,7.4436
dkk,2014-09-25,7.4433
dkk,2014-09-26,7.4432
dkk,2014-09-29,7.4432
dkk,2014-09-30,7.4431
dkk,2014-10-01,7.4437
dkk,2014-10-02,7.4439
dkk,2014-10-03,7.4441
dkk,2014-10-06,7.4439
dkk,2014-10-07,7.444
dkk,2014-10-08,7.4442
dkk,2014-10-09,7.4435
dkk,2014-10-10,7.4435
dkk,2014-10-13,7.4439
dkk,2014-10-14,7.4445
dkk,2014-10-15,7.4453
dkk,2014-10-16,7.4455
dkk,2014-10-17,7.446
dkk,2014-10-20,7.447
dkk,2014-10-21,7.447
dkk,2014-10-22,7.4468
dkk,2014-10-23,7.4462
dkk,2014-10-24,7.4452
dkk,2014-10-27,7.4445
dkk,2014-10-28,7.444
dkk,2014-10-29,7.4445
dkk,2014-10-30,7.4449
dkk,2014-10-31,7.4444
dkk,2014-11-03,7.4441
dkk,2014-11-04,7.4429
dkk,2014-11-05,7.4426
dkk,2014-11-06,7.4404
dkk,2014-11-07,7.4386
dkk,2014-11-10,7.4387
dkk,2014-11-11,7.4401
dkk,2014-11-12,7.4416
dkk,2014-11-13,7.4424
dkk,2014-11-14,7.4434
dkk,2014-11-17,7.4434
dkk,2014-11-18,7.4439
dkk,2014-11-19,7.4439
dkk,2014-11-20,7.4437
dkk,2014-11-21,7.4413
dkk,2014-11-24,7.44
dkk,2014-11-25,7.4395
dkk,2014-11-26,7.4396
dkk,2014-11-27,7.4397
dkk,2014-11-28,7.4409
dkk,2014-12-01,7.4401
dkk,2014-12-02,7.4406
dkk,2014-12-03,7.4411
dkk,2014-12-04,7.44
dkk,2014-12-05,7.4399
dkk,2014-12-08,7.4401
dkk,2014-12-09,7.4403
dkk,2014-12-10,7.4397
dkk,2014-12-11,7.4387
dkk,2014-12-12,7.437
dkk,2014-12-15,7.4379
dkk,2014-12-16,7.4407
dkk,2014-12-17,7.4405
dkk,2014-12-18,7.4393
dkk,2014-12-19,7.4391
dkk,2014-12-22,7.4401
dkk,2014-12-23,7.4408
dkk,2014-12-24,7.4396
dkk,2014-12-29,7.4404
dkk,2014-12-30,7.4436
dkk,2014-12-31,7.4453
dkk,2015-01-02,7.4434
dkk,2015-01-05,7.441
dkk,2015-01-06,7.4414
dkk,2015-01-07,7.4421
dkk,2015-01-08,7.4398
dkk,2015-01-09,7.4393
dkk,2015-01-12,7.4391
dkk,2015-01-13,7.4398
dkk,2015-01-14,7.4386
dkk,2015-01-15,7.4346
dkk,2015-01-16,7.4346
dkk,2015-01-19,7.4345
dkk,2015-01-20,7.4351
dkk,2015-01-21,7.4355
dkk,2015-01-22,7.4454
dkk,2015-01-23,7.443
dkk,2015-01-26,7.445
dkk,2015-01-27,7.4483
dkk,2015-01-28,7.444
dkk,2015-01-29,7.444
dkk,2015-01-30,7.444
dkk,2015-02-02,7.444
dkk,2015-02-03,7.444
dkk,2015-02-04,7.444
dkk,2015-02-05,7.4456
dkk,2015-02-06,7.4441
dkk,2015-02-09,7.444
dkk,2015-02-10,7.4441
dkk,2015-02-11,7.444
dkk,2015-02-12,7.4445
dkk,2015-02-13,7.444
dkk,2015-02-16,7.444
dkk,2015-02-17,7.444
dkk,2015-02-18,7.444
dkk,2015-02-19,7.4442
dkk,2015-02-20,7.4612
dkk,2015-02-23,7.4637
dkk,2015-02-24,7.4595
dkk,2015-02-25,7.465
dkk,2015-02-26,7.4679
dkk,2015-02-27,7.466
dkk,2015-03-02,7.4633
dkk,2015-03-03,7.4533
dkk,2015-03-04,7.4575
dkk,2015-03-05,7.4542
dkk,2015-03-06,7.4514
dkk,2015-03-09,7.4504
dkk,2015-03-10,7.4516
dkk,2015-03-11,7.4591
dkk,2015-03-12,7.4575
dkk,2015-03-13,7.4595
dkk,2015-03-16,7.4659
dkk,2015-03-17,7.4614
dkk,2015-03-18,7.4591
dkk,2015-03-19,7.4508
dkk,2015-03-20,7.4516
dkk,2015-03-23,7.4555
dkk,2015-03-24,7.4603
dkk,2015-03-25,7.4688
dkk,2015-03-26,7.4678
dkk,2015-03-27,7.4672
dkk,2015-03-30,7.469
dkk,2015-03-31,7.4697
dkk,2015-04-01,7.4708
dkk,2015-04-02,7.4708
dkk,2015-04-07,7.4714
dkk,2015-04-08,7.4717
dkk,2015-04-09,7.4717
dkk,2015-04-10,7.4716
dkk,2015-04-13,7.4715
dkk,2015-04-14,7.4691
dkk,2015-04-15,7.4671
dkk,2015-04-16,7.4637
dkk,2015-04-17,7.4608
dkk,2015-04-20,7.4603
dkk,2015-04-21,7.461
dkk,2015-04-22,7.4619
dkk,2015-04-23,7.4601
dkk,2015-04-24,7.4607
dkk,2015-04-27,7.4608
dkk,2015-04-28,7.4607
dkk,2015-04-29,7.4619
dkk,2015-04-30,7.4631
dkk,2015-05-04,7.4646
dkk,2015-05-05,7.4647
dkk,2015-05-06,7.4648
dkk,2015-05-07,7.4637
dkk,2015-05-08,7.4639
dkk,2015-05-11,7.4628
dkk,2015-05-12,7.463
dkk,2015-05-13,7.463
dkk,2015-05-14,7.4646
dkk,2015-05-15,7.4652
dkk,2015-05-18,7.464
dkk,2015-05-19,7.459
dkk,2015-05-20,7.4598
dkk,2015-05-21,7.4577
dkk,2015-05-22,7.4567
dkk,2015-05-25,7.4552
dkk,2015-05-26,7.4549
dkk,2015-05-27,7.4565
dkk,2015-05-28,7.4598
dkk,2015-05-29,7.4597
dkk,2015-06-01,7.4588
dkk,2015-06-02,7.459
dkk,2015-06-03,7.4597
dkk,2015-06-04,7.4599
dkk,2015-06-05,7.4603
dkk,2015-06-08,7.4602
dkk,2015-06-09,7.4603
dkk,2015-06-10,7.4615
dkk,2015-06-11,7.4614
dkk,2015-06-12,7.4613
dkk,2015-06-15,7.4598
dkk,2015-06-16,7.4573
dkk,2015-06-17,7.4575
dkk,2015-06-18,7.4605
dkk,2015-06-19,7.4611
dkk,2015-06-22,7.4615
dkk,2015-06-23,7.4625
dkk,2015-06-24,7.4619
dkk,2015-06-25,7.4598
dkk,2015-06-26,7.4608
dkk,2015-06-29,7.4604
dkk,2015-06-30,7.4604
dkk,2015-07-01,7.4607
dkk,2015-07-02,7.4604
dkk,2015-07-03,7.4607
dkk,2015-07-06,7.461
dkk,2015-07-07,7.4614
dkk,2015-07-08,7.4621
dkk,2015-07-09,7.4622
dkk,2015-07-10,7.4627
dkk,2015-07-13,7.4624
dkk,2015-07-14,7.4625
dkk,2015-07-15,7.4629
dkk,2015-07-16,7.4617
dkk,2015-07-17,7.4621
dkk,2015-07-20,7.4615
dkk,2015-07-21,7.4618
dkk,2015-07-22,7.4616
dkk,2015-07-23,7.4614
dkk,2015-07-24,7.4615
dkk,2015-07-27,7.4615
dkk,2015-07-28,7.4615
dkk,2015-07-29,7.4614
dkk,2015-07-30,7.4609
dkk,2015-07-31,7.4615
dkk,2015-08-03,7.4615
dkk,2015-08-04,7.4616
dkk,2015-08-05,7.4617
dkk,2015-08-06,7.4614
dkk,2015-08-07,7.462
dkk,2015-08-10,7.4619
dkk,2015-08-11,7.4623
dkk,2015-08-12,7.4624
dkk,2015-08-13,7.4631
dkk,2015-08-14,7.4633
dkk,2015-08-17,7.4633
dkk,2015-08-18,7.4633
dkk,2015-08-19,7.4633
dkk,2015-08-20,7.4627
dkk,2015-08-21,7.4629
dkk,2015-08-24,7.4633
dkk,2015-08-25,7.4635
dkk,2015-08-26,7.4637
dkk,2015-08-27,7.4627
dkk,2015-08-28,7.463
dkk,2015-08-31,7.4629
dkk,2015-09-01,7.4634
dkk,2015-09-02,7.4632
dkk,2015-09-03,7.4615
dkk,2015-09-04,7.4604
dkk,2015-09-07,7.4614
dkk,2015-09-08,7.4615
dkk,2015-09-09,7.4611
dkk,2015-09-10,7.4611
dkk,2015-09-11,7.4608
dkk,2015-09-14,7.4604
dkk,2015-09-15,7.4609
dkk,2015-09-16,7.461
dkk,2015-09-17,7.4619
dkk,2015-09-18,7.4612
dkk,2015-09-21,7.4608
dkk,2015-09-22,7.4602
dkk,2015-09-23,7.4599
dkk,2015-09-24,7.4612
dkk,2015-09-25,7.4597
dkk,2015-09-28,7.4597
dkk,2015-09-29,7.4607
dkk,2015-09-30,7.4598
dkk,2015-10-01,7.4605
dkk,2015-10-02,7.4598
dkk,2015-10-05,7.4605
dkk,2015-10-06,7.4612
dkk,2015-10-07,7.4615
dkk,2015-10-08,7.4611
dkk,2015-10-09,7.4599
dkk,2015-10-12,7.4604
dkk,2015-10-13,7.4608
dkk,2015-10-14,7.4612
dkk,2015-10-15,7.4612
dkk,2015-10-16,7.4597
dkk,2015-10-19,7.4592
dkk,2015-10-20,7.4597
dkk,2015-10-21,7.4596
dkk,2015-10-22,7.4596
dkk,2015-10-23,7.4597
dkk,2015-10-26,7.4603
dkk,2015-10-27,7.46
dkk,2015-10-28,7.4599
dkk,2015-10-29,7.4576
dkk,2015-10-30,7.4578
dkk,2015-11-02,7.4585
dkk,2015-11-03,7.4587
dkk,2015-11-04,7.4594
dkk,2015-11-05,7.4592
dkk,2015-11-06,7.46
dkk,2015-11-09,7.46
dkk,2015-11-10,7.4601
dkk,2015-11-11,7.4604
dkk,2015-11-12,7.4602
dkk,2015-11-13,7.4606
dkk,2015-11-16,7.461
dkk,2015-11-17,7.4613
dkk,2015-11-18,7.4608
dkk,2015-11-19,7.4603
dkk,2015-11-20,7.4602
dkk,2015-11-23,7.4606
dkk,2015-11-24,7.4605
dkk,2015-11-25,7.4606
dkk,2015-11-26,7.4602
dkk,2015-11-27,7.4605
dkk,2015-11-30,7.4604
dkk,2015-12-01,7.4602
dkk,2015-12-02,7.4592
dkk,2015-12-03,7.4584
dkk,2015-12-04,7.4603
dkk,2015-12-07,7.4607
dkk,2015-12-08,7.4607
dkk,2015-12-09,7.4609
dkk,2015-12-10,7.4609
dkk,2015-12-11,7.4609
dkk,2015-12-14,7.461
dkk,2015-12-15,7.4614
dkk,2015-12-16,7.4617
dkk,2015-12-17,7.4612
dkk,2015-12-18,7.4613
dkk,2015-12-21,7.461
dkk,2015-12-22,7.4615
dkk,2015-12-23,7.4617
dkk,2015-12-24,7.4628
dkk,2015-12-28,7.4631
dkk,2015-12-29,7.4629
dkk,2015-12-30,7.4625
dkk,2015-12-31,7.4626
dkk,2016-01-04,7.462
dkk,2016-01-05,7.4605
dkk,2016-01-06,7.4603
dkk,2016-01-07,7.4596
dkk,2016-01-08,7.4598
dkk,2016-01-11,7.4603
dkk,2016-01-12,7.4612
dkk,2016-01-13,7.4614
dkk,2016-01-14,7.4624
dkk,2016-01-15,7.4631
dkk,2016-01-18,7.4633
dkk,2016-01-19,7.4628
dkk,2016-01-20,7.4638
dkk,2016-01-21,7.463
dkk,2016-01-22,7.4621
dkk,2016-01-25,7.4624
dkk,2016-01-26,7.4622
dkk,2016-01-27,7.4625
dkk,2016-01-28,7.4626
dkk,2016-01-29,7.4628
dkk,2016-02-01,7.4625
dkk,2016-02-02,7.4628
dkk,2016-02-03,7.4623
dkk,2016-02-04,7.4629
dkk,2016-02-05,7.4629
dkk,2016-02-08,7.4631
dkk,2016-02-09,7.4635
dkk,2016-02-10,7.4638
dkk,2016-02-11,7.4638
dkk,2016-02-12,7.4642
dkk,2016-02-15,7.4638
dkk,2016-02-16,7.4644
dkk,2016-02-17,7.4645
dkk,2016-02-18,7.4635
dkk,2016-02-19,7.4625
dkk,2016-02-22,7.462
dkk,2016-02-23,7.4618
dkk,2016-02-24,7.4621
dkk,2016-02-25,7.4617
dkk,2016-02-26,7.46
dkk,2016-02-29,7.4602
dkk,2016-03-01,7.4591
dkk,2016-03-02,7.458
dkk,2016-03-03,7.4565
dkk,2016-03-04,7.4609
dkk,2016-03-07,7.4605
dkk,2016-03-08,7.4614
dkk,2016-03-09,7.4614
dkk,2016-03-10,7.4587
dkk,2016-03-11,7.4598
dkk,2016-03-14,7.4585
dkk,2016-03-15,7.4577
dkk,2016-03-16,7.4565
dkk,2016-03-17,7.4553
dkk,2016-03-18,7.4542
dkk,2016-03-21,7.4544
dkk,2016-03-22,7.4541
dkk,2016-03-23,7.4542
dkk,2016-03-24,7.4546
dkk,2016-03-29,7.4549
dkk,2016-03-30,7.4531
dkk,2016-03-31,7.4512
dkk,2016-04-01,7.4503
dkk,2016-04-04,7.4459
dkk,2016-04-05,7.4421
dkk,2016-04-06,7.4412
dkk,2016-04-07,7.4417
dkk,2016-04-08,7.4419
dkk,2016-04-11,7.4424
dkk,2016-04-12,7.4434
dkk,2016-04-13,7.4429
dkk,2016-04-14,7.4415
dkk,2016-04-15,7.4414
dkk,2016-04-18,7.4417
dkk,2016-04-19,7.4423
dkk,2016-04-20,7.443
dkk,2016-04-21,7.4411
dkk,2016-04-22,7.4413
dkk,2016-04-25,7.4418
dkk,2016-04-26,7.4418
dkk,2016-04-27,7.4428
dkk,2016-04-28,7.4432
dkk,2016-04-29,7.444
dkk,2016-05-02,7.4414
dkk,2016-05-03,7.4424
dkk,2016-05-04,7.4404
dkk,2016-05-05,7.4401
dkk,2016-05-06,7.439
dkk,2016-05-09,7.4393
dkk,2016-05-10,7.4396
dkk,2016-05-11,7.4409
dkk,2016-05-12,7.4407
dkk,2016-05-13,7.4398
dkk,2016-05-16,7.4385
dkk,2016-05-17,7.4386
dkk,2016-05-18,7.4373
dkk,2016-05-19,7.4366
dkk,2016-05-20,7.437
dkk,2016-05-23,7.4371
dkk,2016-05-24,7.4365
dkk,2016-05-25,7.4369
dkk,2016-05-26,7.4367
dkk,2016-05-27,7.4367
dkk,2016-05-30,7.4369
dkk,2016-05-31,7.4376
dkk,2016-06-01,7.4385
dkk,2016-06-02,7.4383
dkk,2016-06-03,7.4382
dkk,2016-06-06,7.4377
dkk,2016-06-07,7.4364
dkk,2016-06-08,7.4364
dkk,2016-06-09,7.4362
dkk,2016-06-10,7.4356
dkk,2016-06-13,7.4356
dkk,2016-06-14,7.4358
dkk,2016-06-15,7.4356
dkk,2016-06-16,7.4355
dkk,2016-06-17,7.4362
dkk,2016-06-20,7.4359
dkk,2016-06-21,7.4358
dkk,2016-06-22,7.4384
dkk,2016-06-23,7.4396
dkk,2016-06-24,7.4371
dkk,2016-06-27,7.437
dkk,2016-06-28,7.4386
dkk,2016-06-29,7.4376
dkk,2016-06-30,7.4393
dkk,2016-07-01,7.438
dkk,2016-07-04,7.441
dkk,2016-07-05,7.4399
dkk,2016-07-06,7.4411
dkk,2016-07-07,7.4411
dkk,2016-07-08,7.4412
dkk,2016-07-11,7.4372
dkk,2016-07-12,7.4378
dkk,2016-07-13,7.4378
dkk,2016-07-14,7.4378
dkk,2016-07-15,7.4375
dkk,2016-07-18,7.4387
dkk,2016-07-19,7.4389
dkk,2016-07-20,7.4384
dkk,2016-07-21,7.439
dkk,2016-07-22,7.439
dkk,2016-07-25,7.4393
dkk,2016-07-26,7.4393
dkk,2016-07-27,7.4392
dkk,2016-07-28,7.4398
dkk,2016-07-29,7.4374
dkk,2016-08-01,7.4389
dkk,2016-08-02,7.439
dkk,2016-08-03,7.4387
dkk,2016-08-04,7.4383
dkk,2016-08-05,7.4373
dkk,2016-08-08,7.4368
dkk,2016-08-09,7.4367
dkk,2016-08-10,7.4384
dkk,2016-08-11,7.4386
dkk,2016-08-12,7.4398
dkk,2016-08-15,7.4405
dkk,2016-08-16,7.4397
dkk,2016-08-17,7.4413
dkk,2016-08-18,7.4417
dkk,2016-08-19,7.4417
dkk,2016-08-22,7.4421
dkk,2016-08-23,7.4423
dkk,2016-08-24,7.4432
dkk,2016-08-25,7.4441
dkk,2016-08-26,7.4462
dkk,2016-08-29,7.4451
dkk,2016-08-30,7.4448
dkk,2016-08-31,7.4432
dkk,2016-09-01,7.4418
dkk,2016-09-02,7.4403
dkk,2016-09-05,7.4407
dkk,2016-09-06,7.4415
dkk,2016-09-07,7.4441
dkk,2016-09-08,7.4429
dkk,2016-09-09,7.4428
dkk,2016-09-12,7.4434
dkk,2016-09-13,7.4437
dkk,2016-09-14,7.4442
dkk,2016-09-15,7.4463
dkk,2016-09-16,7.4471
dkk,2016-09-19,7.4503
dkk,2016-09-20,7.452
dkk,2016-09-21,7.4546
dkk,2016-09-22,7.4543
dkk,2016-09-23,7.4552
dkk,2016-09-26,7.4539
dkk,2016-09-27,7.4501
dkk,2016-09-28,7.4511
dkk,2016-09-29,7.4523
dkk,2016-09-30,7.4513
dkk,2016-10-03,7.4463
dkk,2016-10-04,7.4418
dkk,2016-10-05,7.4417
dkk,2016-10-06,7.4413
dkk,2016-10-07,7.4405
dkk,2016-10-10,7.4409
dkk,2016-10-11,7.4412
dkk,2016-10-12,7.4399
dkk,2016-10-13,7.4395
dkk,2016-10-14,7.4398
dkk,2016-10-17,7.44
dkk,2016-10-18,7.4407
dkk,2016-10-19,7.4409
dkk,2016-10-20,7.4403
dkk,2016-10-21,7.4383
dkk,2016-10-24,7.4394
dkk,2016-10-25,7.4387
dkk,2016-10-26,7.4385
dkk,2016-10-27,7.4376
dkk,2016-10-28,7.4382
dkk,2016-10-31,7.4393
dkk,2016-11-01,7.4389
dkk,2016-11-02,7.4395
dkk,2016-11-03,7.4406
dkk,2016-11-04,7.4412
dkk,2016-11-07,7.4408
dkk,2016-11-08,7.4418
dkk,2016-11-09,7.4417
dkk,2016-11-10,7.4414
dkk,2016-11-11,7.4423
dkk,2016-11-14,7.4425
dkk,2016-11-15,7.4434
dkk,2016-11-16,7.4422
dkk,2016-11-17,7.4419
dkk,2016-11-18,7.4399
dkk,2016-11-21,7.4409
dkk,2016-11-22,7.4399
dkk,2016-11-23,7.4398
dkk,2016-11-24,7.4373
dkk,2016-11-25,7.438
dkk,2016-11-28,7.4389
dkk,2016-11-29,7.4391
dkk,2016-11-30,7.4403
dkk,2016-12-01,7.4401
dkk,2016-12-02,7.4398
dkk,2016-12-05,7.4396
dkk,2016-12-06,7.4384
dkk,2016-12-07,7.4378
dkk,2016-12-08,7.439
dkk,2016-12-09,7.4369
dkk,2016-12-12,7.4371
dkk,2016-12-13,7.437
dkk,2016-12-14,7.4359
dkk,2016-12-15,7.435
dkk,2016-12-16,7.434
dkk,2016-12-19,7.4343
dkk,2016-12-20,7.4343
dkk,2016-12-21,7.4342
dkk,2016-12-22,7.4342
dkk,2016-12-23,7.4342
dkk,2016-12-27,7.4352
dkk,2016-12-28,7.4351
dkk,2016-12-29,7.4338
dkk,2016-12-30,7.4344
dkk,2017-01-02,7.4349
dkk,2017-01-03,7.4341
dkk,2017-01-04,7.4343
dkk,2017-01-05,7.4341
dkk,2017-01-06,7.4343
dkk,2017-01-09,7.4339
dkk,2017-01-10,7.4339
dkk,2017-01-11,7.4338
dkk,2017-01-12,7.4342
dkk,2017-01-13,7.435
dkk,2017-01-16,7.4361
dkk,2017-01-17,7.4364
dkk,2017-01-18,7.4361
dkk,2017-01-19,7.436
dkk,2017-01-20,7.4359
dkk,2017-01-23,7.4362
dkk,2017-01-24,7.4361
dkk,2017-01-25,7.4366
dkk,2017-01-26,7.4367
dkk,2017-01-27,7.4369
dkk,2017-01-30,7.4375
dkk,2017-01-31,7.4373
dkk,2017-02-01,7.437
dkk,2017-02-02,7.4378
dkk,2017-02-03,7.4376
dkk,2017-02-06,7.4372
dkk,2017-02-07,7.4353
dkk,2017-02-08,7.4342
dkk,2017-02-09,7.4347
dkk,2017-02-10,7.4344
dkk,2017-02-13,7.4359
dkk,2017-02-14,7.4359
dkk,2017-02-15,7.4345
dkk,2017-02-16,7.4341
dkk,2017-02-17,7.4334
dkk,2017-02-20,7.4333
dkk,2017-02-21,7.4333
dkk,2017-02-22,7.4332
dkk,2017-02-23,7.4335
dkk,2017-02-24,7.4344
dkk,2017-02-27,7.4331
dkk,2017-02-28,7.4332
dkk,2017-03-01,7.4333
dkk,2017-03-02,7.4336
dkk,2017-03-03,7.4337
dkk,2017-03-06,7.4337
dkk,2017-03-07,7.434
dkk,2017-03-08,7.4335
dkk,2017-03-09,7.4337
dkk,2017-03-10,7.4331
dkk,2017-03-13,7.434
dkk,2017-03-14,7.4338
dkk,2017-03-15,7.4339
dkk,2017-03-16,7.4343
dkk,2017-03-17,7.4343
dkk,2017-03-20,7.4346
dkk,2017-03-21,7.4353
dkk,2017-03-22,7.4372
dkk,2017-03-23,7.4356
dkk,2017-03-24,7.4378
dkk,2017-03-27,7.4404
dkk,2017-03-28,7.4406
dkk,2017-03-29,7.4412
dkk,2017-03-30,7.4386
dkk,2017-03-31,7.4379
dkk,2017-04-03,7.4374
dkk,2017-04-04,7.4375
dkk,2017-04-05,7.4354
dkk,2017-04-06,7.435
dkk,2017-04-07,7.4363
dkk,2017-04-10,7.4363
dkk,2017-04-11,7.4372
dkk,2017-04-12,7.4369
dkk,2017-04-13,7.4376
dkk,2017-04-18,7.4381
dkk,2017-04-19,7.4387
dkk,2017-04-20,7.4381
dkk,2017-04-21,7.4369
dkk,2017-04-24,7.439
dkk,2017-04-25,7.4396
dkk,2017-04-26,7.4395
dkk,2017-04-27,7.4387
dkk,2017-04-28,7.4383
dkk,2017-05-02,7.437
dkk,2017-05-03,7.4372
dkk,2017-05-04,7.4365
dkk,2017-05-05,7.4369
dkk,2017-05-08,7.4387
dkk,2017-05-09,7.4395
dkk,2017-05-10,7.4409
dkk,2017-05-11,7.4401
dkk,2017-05-12,7.4402
dkk,2017-05-15,7.4395
dkk,2017-05-16,7.4394
dkk,2017-05-17,7.4403
dkk,2017-05-18,7.4414
dkk,2017-05-19,7.4411
dkk,2017-05-22,7.4432
dkk,2017-05-23,7.444
dkk,2017-05-24,7.4415
dkk,2017-05-25,7.4409
dkk,2017-05-26,7.4415
dkk,2017-05-29,7.4405
